역명,요일,구분,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
버티고개,Wednesday,하차,147995.0,149349.0,145104.0,150996.0,149648.0,151454.0,153296.0,145884.0,138514.0,132539.0,121897.5
보라매,Friday,하차,548035.0,557693.0,554702.0,575060.0,579587.0,573071.0,588597.0,575757.0,580015.0,556800.0,480378.0
보라매,Monday,하차,551309.0,554256.0,538706.0,541421.0,559579.0,580689.0,588352.0,573694.0,556137.0,533540.0,529330.5
보라매,Saturday,하차,408891.0,399047.0,397096.0,416404.0,391579.0,405580.0,424694.0,402144.0,395666.0,382367.0,336153.0
보라매,Sunday,하차,295233.0,289114.0,290605.0,297442.0,290152.0,301172.0,306281.0,289271.0,274073.0,277469.0,254061.0
보라매,Thursday,하차,548783.0,565118.0,546975.0,559028.0,567878.0,566795.0,578349.0,587139.0,570181.0,558047.0,499524.0
보라매,Tuesday,하차,579589.0,562770.0,555336.0,558516.0,560090.0,595482.0,597017.0,584772.0,572082.0,547787.0,499194.0
보라매,Wednesday,하차,562158.0,564408.0,535888.0,565615.0,551162.0,573144.0,597915.0,591907.0,573554.0,553969.0,502032.0
보문,Friday,하차,399490.0,406510.0,416481.0,415221.0,424795.0,416658.0,425075.0,431299.0,447839.0,459796.0,431632.5
보문,Monday,하차,409198.0,412270.0,411775.0,403143.0,416168.0,425996.0,430802.0,433161.0,431191.0,443943.0,481794.0
보문,Saturday,하차,309913.0,301513.0,301626.0,308216.0,300046.0,300577.0,311954.0,314643.0,331296.0,338894.0,330480.0
보문,Sunday,하차,223971.0,222531.0,225093.0,226166.0,229823.0,232770.0,244553.0,245115.0,252341.0,271819.0,284866.5
보문,Thursday,하차,408114.0,421936.0,417729.0,411256.0,422094.0,418788.0,424518.0,444626.0,444113.0,461794.0,449143.5
보문,Tuesday,하차,420707.0,417077.0,419739.0,409253.0,410221.0,435663.0,436485.0,438776.0,442249.0,451623.0,450453.0
보문,Wednesday,하차,418627.0,424835.0,413892.0,416571.0,411146.0,422667.0,441651.0,441759.0,444607.0,460355.0,455037.0
봉천,Friday,하차,1230062.0,1238862.0,1255458.0,1271053.0,1289345.0,1277979.0,1305335.0,1273181.0,1280194.0,1233803.0,1119087.0
봉천,Monday,하차,1267460.0,1271148.0,1261972.0,1252127.0,1286904.0,1324209.0,1338568.0,1300229.0,1243940.0,1211099.0,1264740.0
봉천,Saturday,하차,980243.0,956791.0,966530.0,1012680.0,972221.0,988952.0,1010894.0,969028.0,971921.0,928601.0,870312.0
봉천,Sunday,하차,720328.0,703834.0,706559.0,721414.0,729153.0,738084.0,752849.0,723446.0,709458.0,706888.0,696060.0
봉천,Thursday,하차,1254049.0,1281769.0,1255300.0,1262026.0,1285373.0,1285037.0,1310322.0,1315116.0,1266547.0,1253179.0,1178719.5
봉천,Tuesday,하차,1309025.0,1262812.0,1269036.0,1270135.0,1261271.0,1343493.0,1348249.0,1304452.0,1270405.0,1228398.0,1179280.5
봉천,Wednesday,하차,1291150.0,1285004.0,1244629.0,1279325.0,1257205.0,1297021.0,1358418.0,1314621.0,1261833.0,1236460.0,1188762.0
봉화산,Friday,하차,392895.0,399038.0,447376.0,456893.0,487403.0,484185.0,510394.0,509148.0,520096.0,512236.0,459070.5
봉화산,Monday,하차,400235.0,403142.0,442395.0,445155.0,478685.0,492497.0,519944.0,516718.0,501328.0,497644.0,511870.5
봉화산,Saturday,하차,318955.0,311281.0,338158.0,344621.0,351751.0,354397.0,374255.0,361946.0,368831.0,353116.0,321967.5
봉화산,Sunday,하차,237119.0,231312.0,252781.0,251720.0,267457.0,264963.0,280450.0,271537.0,264383.0,266752.0,256491.0
봉화산,Thursday,하차,399883.0,413358.0,447603.0,455173.0,486794.0,485073.0,513138.0,527429.0,514782.0,521653.0,481795.5
봉화산,Tuesday,하차,416611.0,407051.0,449603.0,454967.0,476067.0,507032.0,525128.0,523646.0,515360.0,505615.0,479980.5
봉화산,Wednesday,하차,410856.0,410176.0,443312.0,460982.0,469802.0,486279.0,530059.0,524368.0,512554.0,516628.0,488133.0
불광,Friday,하차,1279058.0,1318832.0,1363776.0,1360423.0,1416347.0,1443980.0,1489171.0,1482708.0,1556234.0,1516675.0,1329027.0
불광,Monday,하차,1260271.0,1292543.0,1308174.0,1291464.0,1353621.0,1413019.0,1444667.0,1433067.0,1448324.0,1430418.0,1444188.0
불광,Saturday,하차,1217359.0,1217299.0,1247493.0,1305792.0,1281170.0,1309023.0,1353190.0,1319235.0,1387623.0,1317069.0,1163025.0
불광,Sunday,하차,936219.0,925265.0,955191.0,966422.0,1031787.0,1046243.0,1083565.0,1047559.0,1041334.0,1029831.0,950166.0
불광,Thursday,하차,1268558.0,1339088.0,1334679.0,1320660.0,1382378.0,1419709.0,1464415.0,1478086.0,1502391.0,1498897.0,1357774.5
불광,Tuesday,하차,1310061.0,1304468.0,1333069.0,1326670.0,1352522.0,1454209.0,1470553.0,1454247.0,1481232.0,1457141.0,1355842.5
불광,Wednesday,하차,1293332.0,1332637.0,1320351.0,1327288.0,1359676.0,1429303.0,1522374.0,1482929.0,1516780.0,1502646.0,1399857.0
사가정,Friday,하차,812843.0,832358.0,902060.0,953855.0,967781.0,940839.0,939337.0,925112.0,921112.0,904955.0,810408.0
사가정,Monday,하차,815148.0,832096.0,885845.0,921346.0,943308.0,941587.0,930370.0,912062.0,871680.0,867402.0,894699.0
사가정,Saturday,하차,702773.0,700457.0,749819.0,805443.0,771593.0,762593.0,770494.0,746414.0,740915.0,715464.0,648012.0
사가정,Sunday,하차,532299.0,529464.0,567829.0,592779.0,597892.0,592145.0,588979.0,570751.0,544476.0,549079.0,518263.5
사가정,Thursday,하차,810808.0,847195.0,890991.0,937461.0,944789.0,923775.0,920322.0,930057.0,887751.0,893780.0,828340.5
사가정,Tuesday,하차,836492.0,827725.0,894541.0,937845.0,932088.0,960475.0,937237.0,920230.0,888149.0,876051.0,830716.5
사가정,Wednesday,하차,831340.0,851411.0,889486.0,948301.0,927512.0,934975.0,954138.0,925501.0,888197.0,890801.0,841096.5
사당,Friday,하차,4059728.0,4255884.0,4417812.0,4477277.0,4574760.0,4491415.0,4543947.0,4473693.0,4529290.0,4417659.0,3900105.0
사당,Monday,하차,3839764.0,4043796.0,4080256.0,4040039.0,4129624.0,4207708.0,4187999.0,4122412.0,3957430.0,3871267.0,3956217.0
사당,Saturday,하차,3193576.0,3320696.0,3466778.0,3660416.0,3648081.0,3752320.0,3895039.0,3758154.0,3792575.0,3681129.0,3358986.0
사당,Sunday,하차,2191857.0,2271051.0,2378520.0,2411826.0,2491214.0,2552245.0,2656255.0,2596662.0,2571970.0,2597973.0,2484763.5
사당,Thursday,하차,3971373.0,4268815.0,4294203.0,4270889.0,4368773.0,4303389.0,4313871.0,4383880.0,4235494.0,4201391.0,3845530.5
사당,Tuesday,하차,4075731.0,4106890.0,4233191.0,4203854.0,4195711.0,4388267.0,4332922.0,4250989.0,4135694.0,4019540.0,3774204.0
사당,Wednesday,하차,4005960.0,4221631.0,4166752.0,4252948.0,4199612.0,4286549.0,4396102.0,4305289.0,4173911.0,4109270.0,3852585.0
산성,Friday,하차,397889.0,390308.0,398904.0,404759.0,415772.0,405018.0,419608.0,410591.0,412992.0,347758.0,277204.5
산성,Monday,하차,402582.0,395254.0,400602.0,396952.0,408368.0,412114.0,420290.0,411901.0,398817.0,333462.0,309462.0
산성,Saturday,하차,334056.0,319740.0,327503.0,343675.0,335237.0,334414.0,353008.0,341553.0,341456.0,294248.0,240694.5
산성,Sunday,하차,253703.0,246195.0,251971.0,262247.0,265852.0,265653.0,279776.0,275018.0,263951.0,236886.0,197884.5
산성,Thursday,하차,399907.0,404536.0,401083.0,407318.0,415533.0,410020.0,418394.0,422713.0,408255.0,345724.0,288382.5
산성,Tuesday,하차,416211.0,396669.0,401890.0,404490.0,408576.0,420114.0,428045.0,418485.0,406046.0,340450.0,288609.0
산성,Wednesday,하차,409999.0,406289.0,398509.0,408262.0,407229.0,411142.0,429699.0,419103.0,408209.0,344825.0,295993.5
삼각지,Friday,하차,675338.0,695498.0,729762.0,739745.0,726385.0,719275.0,763148.0,740827.0,728601.0,739159.0,606120.0
삼각지,Monday,하차,624351.0,648052.0,654288.0,670181.0,641793.0,649619.0,677051.0,648409.0,630752.0,627099.0,604503.0
삼각지,Saturday,하차,577392.0,580011.0,586307.0,625242.0,592026.0,602846.0,653900.0,621901.0,611145.0,587460.0,497530.5
삼각지,Sunday,하차,392100.0,386973.0,417432.0,415465.0,398626.0,406888.0,437108.0,422281.0,399156.0,399517.0,367875.0
삼각지,Thursday,하차,650919.0,703805.0,720285.0,720119.0,708846.0,697980.0,741532.0,733487.0,708694.0,720965.0,620029.5
삼각지,Tuesday,하차,682415.0,684708.0,721380.0,708157.0,678392.0,719308.0,739328.0,716480.0,695003.0,693420.0,611914.5
삼각지,Wednesday,하차,664249.0,695056.0,697862.0,715933.0,675883.0,689938.0,744607.0,722032.0,698626.0,706338.0,624307.5
삼성,Friday,하차,4488239.0,4481418.0,4484021.0,4567041.0,4461746.0,3965270.0,3805770.0,3728609.0,3700708.0,3620246.0,3341883.0
삼성,Monday,하차,4028658.0,4015013.0,4002642.0,3891673.0,3812251.0,3611689.0,3437287.0,3325502.0,3103745.0,3079502.0,3252099.0
삼성,Saturday,하차,3290450.0,3246303.0,3329135.0,3343354.0,3089476.0,2777527.0,2583076.0,2574543.0,2500846.0,2453671.0,2338345.5
삼성,Sunday,하차,2220395.0,2171718.0,2200389.0,2251509.0,2118346.0,1844057.0,1757413.0,1790771.0,1724929.0,1785696.0,1805262.0
삼성,Thursday,하차,4421335.0,4472574.0,4374211.0,4336019.0,4259346.0,3898814.0,3739454.0,3767911.0,3560474.0,3565109.0,3396912.0
삼성,Tuesday,하차,4300956.0,4067346.0,4159434.0,4053577.0,3853920.0,3835527.0,3583643.0,3446589.0,3276129.0,3204875.0,3124428.0
삼성,Wednesday,하차,4373110.0,4302128.0,4168957.0,4195497.0,4005456.0,3751899.0,3719171.0,3575843.0,3363758.0,3375986.0,3276121.5
상계,Friday,하차,1204558.0,1194025.0,1213236.0,1197920.0,1211042.0,1181125.0,1170224.0,1157322.0,1174812.0,1124084.0,970237.5
상계,Monday,하차,1212146.0,1202728.0,1190458.0,1160626.0,1178785.0,1188230.0,1169175.0,1150277.0,1119794.0,1081695.0,1075849.5
상계,Saturday,하차,1012250.0,973048.0,979053.0,993233.0,936965.0,931790.0,934749.0,900120.0,909036.0,862350.0,754933.5
상계,Sunday,하차,741955.0,716642.0,724682.0,711116.0,705780.0,707224.0,707733.0,687133.0,667437.0,658531.0,604353.0
상계,Thursday,하차,1213342.0,1229678.0,1204912.0,1187388.0,1199467.0,1179112.0,1170652.0,1184884.0,1154166.0,1127762.0,1006012.5
상계,Tuesday,하차,1260102.0,1207189.0,1211713.0,1188159.0,1174834.0,1215922.0,1187974.0,1172132.0,1147929.0,1102974.0,1011493.5
상계,Wednesday,하차,1249460.0,1229541.0,1198264.0,1201661.0,1172439.0,1189601.0,1206724.0,1185126.0,1151675.0,1124745.0,1025401.5
상도,Friday,하차,790416.0,759941.0,668826.0,655053.0,646602.0,639792.0,652719.0,629089.0,634003.0,626788.0,559270.5
상도,Monday,하차,808706.0,777700.0,669530.0,650576.0,650756.0,668465.0,667702.0,646633.0,623369.0,625747.0,633150.0
상도,Saturday,하차,607419.0,548817.0,484813.0,489393.0,464756.0,477481.0,482256.0,455627.0,458036.0,446955.0,397833.0
상도,Sunday,하차,442264.0,411142.0,361304.0,362062.0,358247.0,368290.0,372058.0,356142.0,347377.0,355689.0,333861.0
상도,Thursday,하차,808291.0,793997.0,677666.0,665265.0,656285.0,651658.0,662211.0,662394.0,641149.0,647303.0,586036.5
상도,Tuesday,하차,842444.0,796393.0,682875.0,662284.0,646515.0,683512.0,676854.0,655224.0,642932.0,637487.0,589692.0
상도,Wednesday,하차,825087.0,790514.0,665310.0,670804.0,636992.0,656951.0,678751.0,657407.0,636645.0,641249.0,595017.0
상봉,Friday,하차,900592.0,883728.0,926403.0,923586.0,966419.0,936215.0,964409.0,1278497.0,1314078.0,1296601.0,1163887.5
상봉,Monday,하차,867687.0,850599.0,881618.0,856988.0,906230.0,901191.0,915901.0,1211820.0,1199339.0,1200709.0,1240785.0
상봉,Saturday,하차,824820.0,785103.0,793247.0,826767.0,819238.0,803135.0,830497.0,1107058.0,1130281.0,1093078.0,1028557.5
상봉,Sunday,하차,615363.0,582743.0,589775.0,598150.0,609857.0,592197.0,611483.0,840235.0,828410.0,831212.0,798876.0
상봉,Thursday,하차,871950.0,880751.0,896307.0,879165.0,927954.0,900125.0,923411.0,1244752.0,1239298.0,1254270.0,1160218.5
상봉,Tuesday,하차,888332.0,848215.0,894174.0,873659.0,904050.0,925629.0,930046.0,1224902.0,1224905.0,1215806.0,1152775.5
상봉,Wednesday,하차,883874.0,878686.0,889247.0,886454.0,906023.0,907324.0,951744.0,1229134.0,1229116.0,1235639.0,1176327.0
상수,Friday,하차,459283.0,494629.0,530710.0,572418.0,589111.0,627445.0,707015.0,759574.0,816929.0,810506.0,679642.5
상수,Monday,하차,426998.0,448701.0,466766.0,483439.0,490805.0,523402.0,564600.0,599935.0,623684.0,628977.0,614823.0
상수,Saturday,하차,351816.0,387212.0,427668.0,485387.0,484733.0,545455.0,639381.0,680677.0,777000.0,759209.0,657444.0
상수,Sunday,하차,232909.0,255872.0,274797.0,301227.0,313916.0,356154.0,413205.0,444474.0,498024.0,517857.0,469233.0
상수,Thursday,하차,437921.0,473124.0,485784.0,508766.0,520249.0,555417.0,609598.0,665911.0,689082.0,701900.0,626359.5
상수,Tuesday,하차,447796.0,455627.0,479827.0,496326.0,501911.0,559740.0,597456.0,632827.0,660589.0,663386.0,605988.0
상수,Wednesday,하차,447857.0,471732.0,477852.0,509548.0,507918.0,553720.0,623327.0,643967.0,670113.0,679398.0,617563.5
상왕십리,Friday,하차,594718.0,545689.0,535720.0,540271.0,552953.0,555725.0,568199.0,590581.0,616808.0,730353.0,701716.5
상왕십리,Monday,하차,595157.0,546142.0,526226.0,514059.0,534992.0,558601.0,566687.0,589099.0,589694.0,696620.0,771229.5
상왕십리,Saturday,하차,470873.0,401955.0,386930.0,391657.0,378860.0,394437.0,411130.0,423106.0,437860.0,510677.0,490777.5
상왕십리,Sunday,하차,320048.0,273790.0,265287.0,269529.0,282492.0,291488.0,298159.0,300876.0,303643.0,379403.0,386397.0
상왕십리,Thursday,하차,595006.0,556672.0,531166.0,524052.0,545247.0,550169.0,562554.0,606973.0,604481.0,737186.0,737506.5
상왕십리,Tuesday,하차,613125.0,543132.0,533498.0,522717.0,528121.0,566969.0,574846.0,597383.0,596814.0,708924.0,722227.5
상왕십리,Wednesday,하차,619063.0,567570.0,531781.0,539020.0,533045.0,558541.0,590252.0,612882.0,609075.0,730099.0,740706.0
상월곡,Friday,하차,362476.0,362360.0,359241.0,347345.0,363193.0,356731.0,353382.0,353087.0,344570.0,331043.0,298062.0
상월곡,Monday,하차,364036.0,371975.0,354882.0,338105.0,356911.0,367365.0,361216.0,358798.0,345180.0,334549.0,340939.5
상월곡,Saturday,하차,269598.0,263816.0,258622.0,258169.0,248133.0,244829.0,237208.0,227177.0,222920.0,213736.0,196825.5
상월곡,Sunday,하차,197420.0,191970.0,194353.0,189339.0,194481.0,190492.0,188753.0,185314.0,175823.0,177619.0,175467.0
상월곡,Thursday,하차,362951.0,372874.0,356372.0,342892.0,363338.0,365391.0,361466.0,368877.0,351924.0,347249.0,334731.0
상월곡,Tuesday,하차,376535.0,367312.0,358105.0,342388.0,353514.0,374149.0,365764.0,366061.0,351765.0,339113.0,317332.5
상월곡,Wednesday,하차,375317.0,377190.0,356540.0,352725.0,354836.0,364529.0,369483.0,369784.0,351718.0,345067.0,324933.0
상일동,Friday,하차,382655.0,436512.0,522456.0,585033.0,609960.0,588927.0,597544.0,571683.0,539549.0,559415.0,525529.5
상일동,Monday,하차,388219.0,446525.0,522943.0,572017.0,606335.0,606063.0,611343.0,580084.0,525317.0,542944.0,593841.0
상일동,Saturday,하차,309407.0,343351.0,395677.0,453672.0,446309.0,450435.0,462464.0,430682.0,403481.0,404804.0,387394.5
상일동,Sunday,하차,225753.0,253583.0,299980.0,328662.0,340060.0,334667.0,346660.0,315986.0,282677.0,290690.0,287074.5
상일동,Thursday,하차,402390.0,462068.0,530187.0,592497.0,618537.0,603263.0,612482.0,600622.0,542179.0,572592.0,566892.0
상일동,Tuesday,하차,400085.0,444831.0,526601.0,582561.0,600608.0,619775.0,617189.0,584534.0,536814.0,551108.0,555943.5
상일동,Wednesday,하차,415261.0,474025.0,532440.0,599739.0,603726.0,606441.0,629006.0,592545.0,539261.0,568088.0,573756.0
새절,Friday,하차,643481.0,637653.0,658958.0,677579.0,718436.0,728557.0,764499.0,756193.0,784083.0,771018.0,677925.0
새절,Monday,하차,663797.0,651781.0,672604.0,671494.0,718768.0,749198.0,763085.0,749755.0,748002.0,746520.0,749581.5
새절,Saturday,하차,502305.0,486381.0,497575.0,516806.0,512838.0,523170.0,548303.0,535026.0,553332.0,550101.0,493491.0
새절,Sunday,하차,374063.0,353629.0,351835.0,363628.0,390552.0,403625.0,421786.0,414932.0,411130.0,420986.0,399955.5
새절,Thursday,하차,659981.0,658323.0,668989.0,680675.0,720246.0,732525.0,764293.0,777413.0,770298.0,771893.0,697570.5
새절,Tuesday,하차,686151.0,650678.0,674077.0,678437.0,710014.0,760402.0,774580.0,763658.0,768764.0,759400.0,700375.5
새절,Wednesday,하차,678393.0,664680.0,665846.0,688911.0,706131.0,739804.0,789009.0,779695.0,774436.0,776705.0,715914.0
서대문,Friday,하차,967689.0,983364.0,1012851.0,1058826.0,1144080.0,1100845.0,1065064.0,1047367.0,1102830.0,1082560.0,969760.5
서대문,Monday,하차,982271.0,999343.0,1003369.0,1021648.0,1107717.0,1138232.0,1097643.0,1084027.0,1078728.0,1056077.0,1079304.0
서대문,Saturday,하차,540901.0,510372.0,512750.0,539698.0,508088.0,502465.0,512194.0,494836.0,581014.0,511070.0,442824.0
서대문,Sunday,하차,355119.0,344696.0,354722.0,339251.0,348004.0,337975.0,342022.0,334988.0,329283.0,337328.0,313483.5
서대문,Thursday,하차,1002111.0,1035546.0,1038914.0,1068152.0,1159393.0,1132458.0,1106062.0,1151828.0,1127582.0,1124225.0,1032997.5
서대문,Tuesday,하차,1038269.0,995508.0,1039808.0,1049661.0,1114256.0,1168879.0,1124223.0,1107374.0,1128402.0,1088079.0,1021297.5
서대문,Wednesday,하차,1020380.0,1029342.0,1005109.0,1069235.0,1092064.0,1119998.0,1127857.0,1132456.0,1116422.0,1108369.0,1027045.5
서울대입구,Friday,하차,2852733.0,2940484.0,3019539.0,3048978.0,3085204.0,3021252.0,3022464.0,3012990.0,3039353.0,2980169.0,2640618.0
서울대입구,Monday,하차,2831555.0,2925944.0,2920902.0,2917850.0,2970384.0,3027805.0,3008717.0,2966739.0,2867862.0,2825415.0,2883081.0
서울대입구,Saturday,하차,2433154.0,2460366.0,2486950.0,2538849.0,2444320.0,2455380.0,2456297.0,2394593.0,2422233.0,2362688.0,2172342.0
서울대입구,Sunday,하차,1876878.0,1895469.0,1891225.0,1879357.0,1882539.0,1865154.0,1883438.0,1818822.0,1790378.0,1816257.0,1751095.5
서울대입구,Thursday,하차,2840891.0,2975798.0,2963648.0,2964581.0,3013144.0,2969297.0,2993519.0,3033698.0,2945906.0,2943032.0,2691685.5
서울대입구,Tuesday,하차,2941820.0,2922508.0,2957813.0,2961786.0,2943544.0,3076857.0,3041937.0,2992139.0,2922953.0,2876648.0,2694114.0
서울대입구,Wednesday,하차,2897035.0,2991909.0,2930151.0,2998276.0,2957129.0,3006956.0,3093949.0,3025472.0,2934634.0,2914927.0,2749864.5
서울역,Friday,하차,3992605.0,4067346.0,4514084.0,5091234.0,5170277.0,5044079.0,5030956.0,5467731.0,5421655.0,5157104.0,4720077.0
서울역,Monday,하차,3512685.0,3530736.0,3894271.0,4454410.0,4516417.0,4516504.0,4531519.0,4833573.0,4684452.0,4478114.0,4754077.5
서울역,Saturday,하차,3291225.0,3296110.0,3570708.0,4334247.0,4250631.0,4311313.0,4414937.0,4626970.0,4662481.0,4377727.0,4047292.5
서울역,Sunday,하차,2452568.0,2461576.0,2698474.0,3204334.0,3230277.0,3218320.0,3318612.0,3531488.0,3430357.0,3353777.0,3217570.5
서울역,Thursday,하차,3527849.0,3672942.0,3947189.0,4529071.0,4592046.0,4575101.0,4562084.0,5026958.0,4800151.0,4656447.0,4421653.5
서울역,Tuesday,하차,3568194.0,3423426.0,3857060.0,4433426.0,4378684.0,4590264.0,4519246.0,4774392.0,4651335.0,4427325.0,4284645.0
서울역,Wednesday,하차,3559810.0,3527405.0,3787779.0,4482797.0,4359488.0,4489689.0,4591854.0,4805685.0,4673580.0,4510281.0,4376836.5
서초,Friday,하차,1141367.0,1190014.0,1232174.0,1282094.0,1332281.0,1235769.0,1301830.0,1310684.0,1335992.0,1297311.0,1183207.5
서초,Monday,하차,1135354.0,1198199.0,1211785.0,1208416.0,1268938.0,1272390.0,1309009.0,1311716.0,1254723.0,1238110.0,1286233.5
서초,Saturday,하차,649459.0,638030.0,666114.0,699806.0,673735.0,672732.0,851619.0,816984.0,833793.0,792888.0,698323.5
서초,Sunday,하차,352888.0,341389.0,368337.0,387567.0,378943.0,464909.0,996350.0,904945.0,889217.0,873096.0,797871.0
서초,Thursday,하차,1174651.0,1255599.0,1269118.0,1289809.0,1336327.0,1250379.0,1318793.0,1385059.0,1345076.0,1335699.0,1228429.5
서초,Tuesday,하차,1221295.0,1202283.0,1257266.0,1255100.0,1269336.0,1305513.0,1354449.0,1354222.0,1324122.0,1291062.0,1226722.5
